USA-HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,87,5,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,20,2,0,0,0,0,0,0,0,0,1,0,10
USA-DEN,0,3,0,0,0,0,1,0,0,0,1,0,0,11,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,2,0,0,0,0,0,0,0,0
USA-PHX,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,11,0,0,0,0,41,0,0,11,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
USA-WAS,0,85,0,0,0,0,86,0,0,0,34,2,3,0,0,0,0,0,51,7,0,0,0,0,0,5,2,2,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,58,0,0,77,0,0,1,0,0,0,0,6
USA-CRS,0,0,0,20,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,70,0,0,100,17,0,0,0,0,0,0,98,11,0,0,30,6,0,10,0,0,27,0,0,27,0,1,0,1,0,0,34,0,0,9
USA-BOI,7,0,12,0,0,0,0,45,7,0,0,0,0,0,0,0,0,1,0,0,0,74,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
USA-COO,0,2,0,0,0,0,0,38,0,0,3,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,83,46,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-NYM,0,45,0,0,4,0,50,0,0,0,16,0,0,0,51,0,0,0,0,12,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,78,0,0,37,0,1,0,0,0,0,0,29
USA-PHI,0,0,0,0,0,0,1,0,0,0,0,87,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,15,0,0,2,0,1,0,0,0,0,0,18
USA-AUT,0,0,0,4,0,0,0,0,0,0,0,5,0,41,0,70,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,70,13,0,0,25,2,0,7,0,0,22,0,0,22,0,0,0,8,0,0,17,0,0,1
USA-ANC,15,0,25,0,0,0,0,46,20,0,0,0,0,0,0,0,74,1,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
USA-ABU,3,0,0,3,29,57,0,0,3,88,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,0,0,0,97,0,0,0,2,0,2,0,0,98,10,0,42,0,0,0,0,3,0,58,0,0,83,48,0,55,0
USA-CTN,0,0,0,20,0,0,1,0,0,0,0,0,0,11,0,100,0,0,0,0,70,0,0,0,17,0,0,0,0,0,0,98,11,0,0,30,6,0,10,0,0,27,0,0,27,0,1,0,1,0,0,34,0,0,9
USA-DET,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,68,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
USA-CIN,0,4,0,10,0,0,4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0,98,1,0,76,0,0,1,0,32,0,3,32,0,3,0,0,95,0,0,0,0,8
USA-BOS,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,68,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
USA-DAL,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
USA-REN,5,0,0,3,30,58,0,0,5,91,0,0,0,0,0,0,0,0,0,0,0,7,97,0,17,0,0,0,0,0,0,0,0,0,2,0,0,99,8,0,44,0,0,0,0,5,0,61,0,0,84,48,0,56,0
USA-SEA,0,6,0,0,0,0,3,48,0,0,5,0,17,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,50,0,8,0,17,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-SAT,0,2,0,3,0,0,2,0,0,0,0,0,19,0,3,0,0,46,0,0,0,0,0,0,0,47,0,0,0,50,0,0,0,48,16,0,35,0,6,1,0,16,0,4,16,0,1,0,0,45,0,0,0,0,0
USA-SAN,0,0,1,0,0,0,0,8,1,0,0,23,0,5,0,11,0,0,0,10,13,0,2,11,0,0,0,0,0,8,0,11,0,0,0,37,9,0,82,0,5,33,0,0,33,0,0,0,0,0,0,3,1,0,0
USA-TPA,0,5,0,9,0,0,6,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,48,0,0,0,1,0,77,0,0,1,0,33,0,3,33,0,3,0,0,93,0,0,0,0,6
USA-OKL,0,7,0,32,45,3,0,2,0,5,47,0,0,0,0,0,0,27,0,0,0,0,2,0,5,1,3,0,2,17,16,0,0,1,0,0,0,2,0,0,42,0,0,8,0,0,0,3,0,6,3,3,0,3,23
USA-RAL,37,0,38,0,0,0,0,1,38,0,1,0,0,0,0,30,2,0,0,0,25,7,0,30,0,0,0,0,0,0,0,30,37,0,0,0,17,0,38,0,9,59,0,0,59,30,0,0,0,0,0,6,0,0,0
USA-BIR,0,0,0,56,27,52,0,0,0,18,0,0,0,0,0,17,21,0,0,0,1,0,17,17,0,1,0,0,17,0,0,18,0,0,5,0,0,17,0,0,3,0,0,3,0,0,2,48,0,1,28,46,0,54,16
USA-VIR,5,0,0,3,29,57,0,0,5,90,0,0,0,0,0,0,0,0,0,0,0,8,98,0,17,0,0,0,99,0,0,0,0,0,2,0,0,0,8,0,44,0,0,0,0,5,0,60,0,0,83,48,0,55,0
USA-LAX,1,1,2,0,1,1,0,9,2,7,1,6,0,0,0,10,0,2,0,0,7,0,10,10,0,0,0,0,8,16,6,10,82,0,0,38,10,8,0,0,8,33,0,0,33,1,0,1,0,0,5,8,0,1,0
USA-CHI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA-OMA,4,2,0,17,62,24,0,0,4,49,47,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,0,0,44,0,0,0,5,0,42,9,14,44,8,0,0,14,0,0,14,4,0,29,0,0,42,19,0,24,0
USA-CUO,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,27,0,0,0,0,22,0,0,27,0,32,0,0,0,0,16,28,33,33,0,59,56,0,33,0,14,0,0,0,100,0,0,0,0,32,0,6,0,0,0
USA-ATL,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
USA-SLT,0,43,0,3,0,0,45,0,0,0,11,2,3,0,58,0,0,0,78,15,0,0,0,0,3,3,3,0,0,0,4,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,44,0,1,1,0,0,0,0,42
USA-CLE,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,27,0,0,0,0,22,0,0,27,0,32,0,0,0,0,16,28,33,33,0,59,56,0,33,0,14,100,0,0,0,0,0,0,0,32,0,6,0,0,0
USA-LIN,93,0,82,0,0,0,0,1,87,5,0,0,0,0,0,0,7,0,0,0,0,13,3,0,0,0,0,0,5,0,0,0,0,0,0,30,0,5,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0
USA-POR,1,6,6,0,0,0,3,0,4,0,5,0,0,0,0,0,45,38,0,0,0,46,0,0,0,0,0,0,0,48,0,0,8,0,2,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USA-DES,5,0,0,35,51,91,0,0,5,68,2,0,0,0,0,0,0,0,0,0,0,0,58,0,48,0,0,0,61,0,0,0,0,0,3,0,0,60,1,0,29,0,0,0,0,5,0,0,0,0,65,36,0,93,0
USA-ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,1,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USA-IDO,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,45,0,0,93,6,0,75,0,0,1,0,32,0,1,32,0,0,0,0,0,0,0,0,0,13
USA-LIT,0,0,0,19,35,74,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,83,0,28,0,0,0,84,0,0,0,0,0,3,0,0,83,5,0,42,0,0,0,0,0,0,65,0,0,0,64,0,72,0
USA-RON,0,0,0,40,16,45,1,0,0,53,2,0,0,0,0,34,0,0,0,0,17,0,48,34,46,0,0,0,48,0,0,36,3,0,3,6,3,48,8,0,19,6,0,0,6,0,1,36,0,0,64,0,0,43,10
USA-NAS,0,0,0,21,0,0,1,0,0,0,1,0,0,11,0,98,0,0,0,0,70,0,0,98,18,0,0,0,0,0,0,0,11,0,0,30,7,0,10,0,0,28,0,0,28,0,1,0,1,0,0,36,0,0,10
USA-STL,0,1,0,1,0,0,2,0,0,0,8,0,0,0,0,6,0,0,0,0,2,0,0,6,0,76,0,0,0,0,35,7,9,77,0,17,0,0,10,0,14,56,0,0,56,0,0,0,0,75,0,3,0,0,0
USA-NEO,0,0,0,32,1,0,1,0,0,0,1,10,0,0,6,9,0,0,29,18,1,0,0,9,16,8,4,0,0,0,0,10,0,6,23,0,0,0,0,0,0,0,26,42,0,0,5,0,0,13,0,10,0,0,0
